movieId,genre
HLaD55,Myst
HLaD55,Comd
HLa60,Myst
HLa60,Comd
HLa65,Myst
HLa65,Comd
HLa75,Myst
HLa75,Comd
HMR10,Advt
IvM10,Comd
LB1,Surl
LB1,surreal
LB2,Porn
LB6,Dram
LB12,Dram
LB14,Dram
LB18,Dram
LB19,Dram
LB25,Fant
LB26,Romt
LB28,Dram
LB30,Dram
LB32,Dram
LB32,surreal
LB33,Comd
LB34,Comd
LeJ8,Comd
LeJ8,Noir
LeJ10,Comd
LeJ12,Comd
LeL20,Advt
LuH8,Romt
LuH10,ScFi
NT20,Advt
NT30,Advt
NT31,Musc
NT32,Musc
NT36,Comd
NT36,Musc
NT40,Dram
NT44,Musc
NT45,Comd
NT50,Comd
NT55,Dram
NT60,Dram
NT60,Docu
NT70,Musc
NT75,BioP
NT92,Docu
NT94,Romt
NT95,Musc
NT105,Romt
NT110,Comd
NT120,Comd
NT121,Comd
NT127,Musc
NT128,Musc
RTh3,Advt
RTh4,Comd
RTh5,Advt
RTh6,Advt
RTh8,West
RTh11,Dram
RTh12,Comd
RTh12,Dram
RTh15,Comd
RTh23,Musc
RTh27,BioP
RTh27,Musc
RTh30,BioP
RTh35,Dram
RTh37,Fant
RTh40,Fant
RTh42,Musc
RTh42,Romt
RTh52,Advt
RTh53,Dram
RTh58,Musc
TG8,Dram
TG11,RomtAdvt
TG15,Comd
TG19,Comd
TG19,Susp
TG20,Comd
TG20,Romt
TG21,Romt
TG22,Romt
TG27,Comd
TG30,Comd
TG32,Musc
TG39,Fant
WaF10,Comd
WaF15,Susp
WaF20,Musc
WaF25,Advt
WaF40,Comd
WaF48,Comd
WD1,Dram
WD2,Fant
WD101,Fant
WD101,Cart
WD102,Fant
WD103,Fant
WD103,Cart
WD105,Cart
WD105,Fant
AD10,Dram
AD20,Epic
AD30,Epic
AD40,Actn
BVi5,Dram
BVi12,Dram
BVi20,BioP
CJu10,Dram
DGz10,Dram
FRJ30,Advt
GgA9,Musc
HPo10,Musc
ICr2,Dram
ICr4,Dram
ICr6,West
ICr7,Dram
ICr10,Dram
ICr15,Dram
ICr16,Dram
ICr19,Dram
ICr24,Dram
ICr25,Comd
ICr25,Musc
ICr27,Dram
ICr28,Romt
ICr30,Romt
ICr30,Dram
ICr36,Fant
ICr36,Romt
ICr38,Romt
ICr40,Susp
IFD25,Dram
JdL10,Dram
JdL12,Dram
JGr5,Dram
JGr15,Dram
JGr18,Dram
JGr23,Susp
JGr30,Dram
JS1,Comd
JS42,Musc
LiB1,Dram
LiB2,Susp
LMC6,Musc
LMC9,Comd
LMC12,Comd
LMC12,West
LMC14,Dram
LMC15,Comd
LMC16,Romt
LMC19,Musc
LMC23,Romt
LMC24,Ctxxx
LuR8,Musc
LuR10,Musc
MkD10,BioP
MkD11,BioP
MkD12,BioP
NoL26,Susp
NoL30,Advt
NoL36,Horr
PJ7,Dram
PJ12,Dram
RdR10,Musc
RdR30,Comd
RdR32,Susp
RdR37,Comd
RdR37,Dram
RdR40,Dram
RdR44,Comd
RdR44,Dram
RdR46,Advt
RdR48,Musc
RdR52,Musc
RdR53,Musc
RdR54,Musc
RdR56,Musc
RdR63,Musc
RdR66,Comd
RdR68,Comd
RdR68,Musc
RdR70,BioP
RdR76,"Susp "
RdR80,Susp
RdR90,Dram
RM1,Dram
RM3,Horr
RM4,Musc
RM6,Romt
RM--,stage musical
RM10,Musc
RM13,Romt
RM15,Musc
RM16,Musc
RSi2,Docu
RSi17,Horr
RSi18,Camp
RSi20,Noir
RSi25,Susp
RSi29,Myst
RSi30,Susp
RSi30,Noir
RSi40,Dram
RSi45,Actn
ThF11,Romt
ThF15,Musc
ThF17,Comd
ThF17,Musc
ThF25,Romt
ThF25,Comd
TRu10,Dram
WeK10,Docu
WTh3,Musc
WTh10,Advt
WTh18,Advt
WTh19,Advt
WTh23,Horr
xGa10,Dram
Z4910,Musc
Z4911,Musc
Z4914,Musc
Z4915,Musc
Z4917,Musc
Z4920,Musc
BDn2,Dram
BDn7,Romt
GC1,Myst
GC3,Comd
GC4,Dram
GC7,Dram
GC8,Dram
GC9,Dram
GC10,Comd
GC11,Comd
GC11,Dram
GC13,Dram
GC14,Comd
GC15,Dram
GC17,Romt
GC19,Dram
GC21,Dram
GC22,Dram
GC23,Comd
GC26,Dram
GC30,Comd
GC31,Dram
GC33,Romt
GC36,Romt
GC39,Musc
GC40,Dram
GC41,Musc
GC44,BioP
GC45,Muusc
GC47,Romt
GC47,Comd
GC48,Musc
GC52,Fant
GC54,Dram
HAA10,Comd
HAA10,Romt
HAA15,Comd
HAA15,Romt
HHu1,Advt
HHu2,West
HMF20,Myst
HMF20,Comd
HMF22,Myst
HMF22,Comd
HMF25,Myst
HMF25,Comd
HMF30,"Comd "
HoH10,Musc
HoH12,Romt
HPC10,Docu
IB8,Dram
IB19,Susp
IB20,Horr
IB20,Susp
IB20,Dram
IB21,Dram
IB22,Susp
IB22,Noir
IB30,"Horr "
IB100,Susp
IB101,Susp
IB102,Susp
IB103,Susp
IB104,Susp
IB105,Susp
IB106,Susp
IB107,Susp
IB108,Susp
IB109,Susp
IB110,Susp
IB111,Susp
IB112,Susp
IB113,Susp
IB150,Actn
JC1,Surr
JC6,Fant
JC9,Dram
JC9,Comd
JC10,Dram
JC10,surreal
JC11,Dram
JC11,surreal
JPa7,Comd
JPa8,Comd
JPa9,Comd
JPa10,Comd
JPa12,Comd
JPa14,Comd
JVi10,Fant
JVi10,Surr
JVi11,BioP
JVi21,Dram
JVi23,Romt
JW2,Horr
JW4,Horr
JW4,Comd
JW6,ScFi
JW9,Horr
JW11,Musc
LSw10,Musc
MdO10,Docu
MdO30,Docu
MdO60,Docu
MdO62,Docu
MdO70,Dram
MdO75,Dram
MdO81,Romt
MdO81,Dram
MdO85,Romt
MdO85,Dram
MdO87,Comd
MdO87,Dram
MdO100,Avant Garde
MdO105,Dram
MdO111,Docu
MdO111,Dram
MdO115,Docu
MdO115,Dram
MdO121,Romt
MOp4,Dram
MOp12,Dram
MOp14,Dram
MOp15,Noir
MOp16,Dram
MOp19,Romt
MOp19,Comd
MOp20,Dram
MOp21,Dram
MOp22,Romt
MOp22,Musc
MSa6,Musc
MSa7,Musc
MSa8,Musc
MSa9,Dram
MSa10,Musc
MSa12,Musc
NGr10,Musc
NGr20,Horr
RMi8,Dram
RM110,Dram
SGB10,West
SGB30,Advt
SGB50,West
SGB60,Actn
SGB75,Actn
SGB90,Advt
SGB110,Advt
SGB120,ScFi
SGB130,Actn
SlD10,Dram
Z1110,Dram
Z1120,Dram
CWi10,Musc
ELC195,Horr
ELC200,Advt
ETG10,Dram
ETG10,Docu
ETG12,Horr
GeK5,Dram
GeK10,Dram
GeK20,Dram
JNm25,Susp
JNm30,ScFi
JNm60,Susp
JNm61,Susp
JNm62,Susp
JNm63,Susp
JNm64,Susp
JNm65,Susp
JNm66,Susp
JNm67,Susp
JNm68,Susp
JNm69,Susp
JuW10,Comd
JWR7,Dram
JWR8,CnRbb
JWR9,Dram
JWR9,Advt
JWR13,CnRb
LHe2,Fant
LHe4,Dram
LHe4,Fant
LHe10,Myst
LHe30,Myst
MAl5,BioP
MAl13,Dram
MBa27,Comd
NML1,Comd
NML2,Comd
NML4,Fant
NML5,Comd
NML7,Comd
NML7,Fant
NML20,Comd
NML21,Musc
NML22,"Comd "
NML23,Comd
NML24,Comd
NML24,Musc
NML31,Comd
OrL10,Dram
OsM10,Dram
StW7,Romt
StW9,Dram
StW10,Horr
WCM2,Susp
WCM6,Dram
WCM6,prophetic
WCM22,Susp
WCM32,ScFi
xFl10,Dram
YAl10,Dram
EDF10,Dram
AL10,Romt
AL11,Comd
AL12,Dram
AL13,Dram
AL21,Susp
AL22,Dram
AL26,BioP
AL27,Dram
AlH8,Dram
AlH24,Romt
AlH30,Comd
AlH30,Romt
ARs10,Docu
CMF1,Dram
EaK8,Horr
EaK10,Dram
EaK30,Horr
EaK50,Comd
EaK51,Comd
EaK60,Comd
EBz30,Comd
EBz35,Comd
EBz46,CnRb
EBz60,Musc
ElN2,Dram
ElN5,Musc
ElN7,Comd
ElN8,Susp
ElN10,Comd
ElN11,Comd
ElN15,Myst
ElN20,Musc
ELM2,Myst
ELM8,"Myst "
ELM15,Fant
ELM17,Advt
ELM19,Comd
ELM21,Comd
ELM22,Musc
ELM24,West
ELM26,Myst
ELM29,Comd
ELM35,Hist
ELM35,West
ELu19,Dram
ELu20,Draam
ELu30,Advt
ELu49,Advt
HBH10,Myst
HBH10,Comd
HBH15,Myst
HBH15,Comd
HBH20,Myst
HBH20,Comd
HBH25,Myst
HBH25,Comd
HBH31,Susp
HBH35,Musc
HBH45,"Comd "
HBH60,Comd
HBH68,Advt
HBH70,Advt
HBH72,Advt
HBH75,Dram
HBH90,Myst
HeE3,Susp
HeE10,Dram
HHa3,West
Hha5,Romt
HHa10,Dram
HHa10,Comd
HHa12,Advt
HHa13,Fant
HHa15,Romt
HHa16,West
HHa20,BioP
HHa21,ram
HHa27,Dram
HHa28,Dram
HHa31,Susp
HHa32,BioP
HHa38,Advt
HHa39,BioP
HHa43,"Susp "
HHa47,Fant
HHa50,Advt
HHa53,Actn
HHa54,West
HHa56,Dram
HHa60,Advt
HHa65,West
HHa72,West
IrP1,Susp
IrP3,Epic
IrP15,Advt
IrP18,Romt
IrP19,Romt
IrP21,Romt
IrP24,Docu
IrP27,Susp
KFr1,Horr
KFr10,Horr
KuN4,Actn
KuN5,Horr
KuN12,Actn
KuN30,Advt
KuN33,Advt
KuN36,Advt
KuN40,Advt
KuN42,Advt
KuN42,Comd
KuN45,Dram
KuN46,Dram
KuN49,West
KuN14,Horr
LeR5,Dram
LeR10,Docu
LeR25,Dram
MGe5,Dram
MGe10,Dram
MGe12,Dram
MGe50,Ctcxx
OP8,Myst
OP8,Susp
OP8,Noir
OP10,Hist
OP10,Romt
OP13,Dram
OP14,Dram
OP13,Dram
OP15,Romt
OP17,Susp
OP18,Noir
OP20,Dram
OP23,Advt
OP24,Musc
OP26,Dram
OP28,Dramn
OP30,Dram
OP31,Hist
OP31,Dram
OP32,Dram
OP40,Dram
OP44,Dram
OP50,Susp
PCz10,Romt
PCz15,Dram
PCz20,Romt
PCz25,Comd
PCz30,Romt
PCz30,Dram
PCz50,Musc
PCz60,Musc
PCz65,Musc
PPr20,Comd
RoS3,BioP
RoS6,Advt
RoS11,Dram
RoS13,Dram
RoS15,Dram
RoS50,Susp
RoS51,Susp
RoS52,Susp
RoS53,Susp
RoS54,Susp
RoS55,Susp
RoS60,Dram
RoS65,Fant
RoS68,Fant
RoS70,Susp
RoS70,Fant
RoS80,Comd
RoS85,Comd
RoS87,Advt
RoS90,Fant
RoS94,Fant
RoS95,Comd
RoS98,Fant
RoS100,Fant
RoS110,ScFi
RoS112,Fant
RoS120,Fant
SLa2,Romt
SLa3,Musc
SLa10,Musc
SLa10,Comd
SLa22,Comd
SLa30,Comd
SLa30,Dram
StR5,Romt
StR10,Comd
VHa10,Horr
VrM40,Comd
VrM42,Comd
WmK14,Dram
WmK15,Musc
WmK16,Musc
WmK18,Romt
WmK25,Dram
WmK27,"Romt "
WmK28,Romt
WmK30,Comd
WmK31,Dram
xTo10,Dram
ZK4,Advt
Zk5,Advt
ZK7,Psych Dram
ZK9,Dram
Z3210,Dram
BW1,Dram
BW2,Romt
BW3,Dram
BW4,Dram
BW5,Dram
BW7,Dram
BW7,Comd
BW8,Dram
BW9,Dram
BW10,Comd
BW11,Romt
BW12,Romt
BW12,Comd
BW13,BioP
BW14,Romt
BW15,Dram
BW16,Comd
BW17,Comd
BW17,Romt
BW18,Comd
BW19,Comd
BW19,Romt
BW21,Comd
BW21,Musc
BW25,Susp
BW28,Dram
BW30,Comd
CAL15,Dram
CAL20,Romt
CAL25,Susp
CAL35,Romt
CAL36,Dram
CAL46,Comd
CAL46,CnRb
CAL50,Dram
DeD18,Actn
DeD30,Docu
DeD42,Susp
DeD50,West
DeD60,West
DeD60,Romt
DeD61,West
DeD62,West
DeD65,West
DeD67,West
DeD70,West
DeD77,West
DeD80,West
DeD83,West
EuF1,Myst
EuF1,Comd
EuF10,Myst
EuF10,Comd
EuF30,Myst
EuF30,Comd
EuF40,Myst
EuF40,Comd
EuF50,Myst
EuF50,Comd
EuF51,Myst
EuF53,Myst
EuF55,Myst
EuF57,Myst
EuF59,Myst
FSt10,Horr
FSt20,Comd
FSt22,Comd
FSt24,Comd
FSt26,Comd
FSt28,Comd
FSt30,Comd
FSt32,Comd
FSt34,Comd
FSt36,Comd
FSt38,Comd
FSt40,Comd
FSt42,Comd
FSt44,Comd
FSt46,Comd
FSt48,Comd
FSt50,Comd
FSt52,Comd
FSt54,Comd
FSt56,Comd
FSt58,Comd
FSt60,Comd
FSt62,Comd
FSt64,Comd
FSt66,Comd
FSt68,Comd
FSt70,Comd
FSt72,Comd
FSt74,Comd
GSt1,Comd
GSt2,Comd
GSt3,Comd
GSt3,West
GSt3,Comd
GSt4,Musc
GSt5,Musc
GSt7,Comd
GSt7,Romt
GSt8,Advt
GSt9,Romt
GSt12,Dram
GSt13,Romt
GSt15,Dram
GSt17,West
GSt18,Epic
GSt18,West
GSt19,Docu
GSt20,Epic
GSt30,Dram
HRo2,Comd
HRo2,Musc
HRo5,Advt
LlF10,Comd
MCC12,Epic
ML6,Romt
ML6,Comd
ML9,Musc
ML10,Romt Comd
ML12,Musc
ML13,Romt
ML18,Dram
ML21,Romt
ML21,Comd
ML30,Dram
RdB10,Docu
RdB10,Dram
RMk10,Comd
xCm10,BioP
xCm20,Advt
ABW40,Comd
ArL22,Horr
ArL26,Dram
ArL28,Comd
ArL29,Comd
ArL36,Horr
ArL39,Susp
ArL48,Advt
ArL49,Advt
ArL50,Advt
ArL56,Advt
ArL58,Advt
ArL60,Advt
ArL61,Advt
ChE1,Dram
ChE2,Comd
CR10,Susp
CR12,Romt
CR14,Advt
CR15,Docu
CR16,Dram
CR17,Susp
CR18,Susp
CR20,Ctxx
DBr5,Dram
DBr10,Susp
DSk32,Susp
DSk48,Comd
DSk49,Romt
DSk54,Dram
DSk62,Dram
DSk66,Dram
DSk67,Advt
DSk67,Dram
DSk69,Dram
EGU1,Noir
EGU1,Horr
EGU17,Horr
EGU18,CnRb
EGU20,Noir
EGU30,Noir
EGU40,Horr
EGU70,Noir
GAv10,Musc
GMe10,Musc
GvM7,Romt
GvM10,Romt
GvM12,Romt
GvM13,Romt
GvM14,Romt
HY1,Dram
HY10,Dram
HY17,Comd
HY20,Horr
HY20,Romt
LeG23,Horr
JN2,Dram
JN3,Susp
JN7,Dram
JN9,Dram
JN12,Hist
JN13,Dram
JN15,Dram
JN16,Horr
JN21,Romt
JN23,Musc
JN25,Dram
JN31,Romt
LoS2,Comd
LoS3,Dram
LoS10,Dram
MhR1,Dram
MhR5,BioP
MhR10,"BioP "
MhR20,Dram
MPa3,Comd
MPa3,Romt
MPa4,Comd
MPa7,Dram
PaM10,Dram
RWB10,Susp
RWB20,Dram
RWB32,Dram
RWB33,Dram
RWB42,BioP
RWB45,Dram
RWB58,ScFi
RWB67,Horr
RWB73,Horr
RWB77,Horr
RWB82,Susp
ThA10,Advt
BBe1,Musc
BBe14,Musc
BBe17,Musc
BBe19,Musc
BBe20,Musc
BBe21,Musc
BBe23,Comd
BBe23,Musc
BeH2,Dram
CMA1,Susp
EdK10,Advt
EdK15,Advt
EDm18,Dram
EDm20,Horr
EDm22,Noir
EDm24,Noir
EDm25,Dram
EDm26,Noir
EDm34,Dram
EDm35,West
EDm37,Advt
EDm38,Dram
EDm39,Dram
EDm40,Dram
EDm43,Dram
EDm44,West
EDm46,Dram
EDm58,Comd
EDm58,Horr
GNj1,Dram
GuE10,Romt
GuE10,Comd
GWh10,Comd
GWh10,Musc
HRv10,ScFi
HJB50,Docu
IEn1,West
IEn10,West
IEn20,West
IEn90,West
IEn180,West
IEn220,Advt
IEn280,West
IEn290,Horr
IEn300,West
IEn310,West
JKa20,West
JKa47,West
JPt10,Comdx
LoK3,Myst
LoK9,Myst
LoK9,Comd
LoK20,Advt
LoK30,Dram
LoK50,Dram
TWa10,comd
xEn10,Dram
xMe10,Dram
BDH10,Dram
BDH30,Dram
EMv10,Romt
EMv10,Actn
FkS10,ScFi
FMD3,Advt
FMD10,Comd
FMD20,West
GDo2,Comd
GDo4,Comd
GDo18,Musc
GDo23,Advt
GDo32,West
GDo37,ScFi
GDo39,BioP
GDo49,Dram
GDo49,Actn
GDo50,West
GDo71,BioP
GDo74,West
GDo76,Advt
GDo78,CnRb
GDo79,Actn
GDo81,CnRb
GDo83,Dram
GDo92,Actn
HaF35,Susp
HCP1,Romt
HCP4,Romt
HCP5,Advt
HCP6,BioP
HCP6,Musc
HCP10,Comd
HCP11,Docu
HCP11,Cart
HCP12,Comd
HCP24,Comd
HCP25,Dram
HCP26,Dram
HCP28,Romt
HeM20,Comd
HeM20,Susp
HeM30,Comd
HKo6,Romt
HKo9,Romt
HKo10,Romt
HKo17,Homo
HKo18,Romt
HKo21,Comd
HKo22,Musc
HKo23,Musc
HKo25,Comd
HKo24,Comd
HKo26,Dram
HKo26,Disa
HKo29,Epic
HKo30,BioP
HKo36,Comd
HKo39,BioP
HKo41,Musc
HKo43,Comd
LaH10,Horr
LeS80,Horr
LeS90,West
LeS100,Comd
LeS110,West
MC2,Dram
MC3,Dram
MC5,Dram
MC6,Fant
MC7,Romt
MC7,Epic
MC8,Dram
MC9,Romt
MC9,Comd
MC11,Noir
NF1,"Myst "
NF3,Myst
NF4,Myst
NF6,Myst
NF7,Myst
NF9,Myst
NF9,Comd
NF10,Myst
NF12,Myst
NF13,Myst
NF13,Comd
NF14,Myst
NF14,Comd
NF16,Dram
NF21,Advt
NF25,Advt
NF27,Dram
NF29,West
NF30,Myst
VtH10,Dram
VtH23,Dram
WCl14,"Myst "
WCl15,"Myst "
WCl16,"Myst "
WCl17,"Myst "
WCl18,"Myst "
WCl19,Myst
WCl28,"Myst "
WCl29,"Myst "
WCl30,"Myst "
WCl31,"Myst "
WlH10,Comd
xWi1,Comd
AKi1,Comd
AKi7,Comd
AKi25,Comd
AKi30,Comd
AKi40,Comd
AMx5,Docu
GrR1,Advt
GrR3,Romt
GrR4,Advt
GrR5,Romt
GrR5,Comd
GrR6,Musc
GrR7,Romt
GrR7,Musc
GrR10,Comd
GrR12,Romt
GrR15,BioP
GrR15,Musc
IBt20,Comd
IBt24,Comd
IBt38,Comd
IFa8,Dram
IFa8,Romt
IFa17,Actn
IFa18,BioP
IFa24,Actn
IFa25,Susp
IFa28,Dram
IFa32,Dram
IFa34,West
IFa45,Dram
IFa50,Dram
JPH1,Dram
JPH10,Comd
DvH10,Fant
GeS15,Myst
GeS17,ScFi
GeS27,Dram
GeS29,Dram
HDc6,Romt
HDc50,CnRb
JMu3,Dram
MP2,Myst
MP4,Fant
MP6,Actn
MP6,Susp
MP8,Dram
MP11,Romt
MP15,Musc
MP17,Romt
MP19,Musc
MP25,Musc
MP35,Horr
MP35,Susp
NNo1,Susp
NNo3,Dram
NNo4,Actn
NNo7,Actn
NNo8,Actn
NNo11,Romt
NNo13,Porn
NNo16,Dram
RfH10,Dram
SSS45,Comd
SSS45,Musc
SSS58,Comd
WWn10,West
WWn12,West
WWn30,West
WWn35,Advt
WWn40,Advt
WWn80,Advt
WWn100,West
WWn101,West
WWn170,Actn
WWn200,Dram
WWn205,CnRb
WWn220,Dram
WWn300,Docu
ChJ12,Dram
ChJ25,"BioP "
ChJ30,Advt
ChJ36,Dram
ChJ74,Hist
EP1,Comd
FoB30,ScFi
FoB50,ScFi
FoB70,Advt
GaK4,Comd
GaK6,Dram
GaK20,Dram
GWg16,Horr
GWg23,Horr
HIL5,Comd
HIL25,Comd
JoL2,Dram
JoL3,Romt
JoL4,Romt
JoL9,Musc
JoL10,Musc
LeG5,Comd
LeG10,Comd
LeG12,Comd
LeG14,Comd
LeG16,Comd
LeG18,Comd
LeG20,Comd
LeG22,Comd
LeG24,Comd
LeG33,Comd
LeG36,Comd
LeG36,Horr
LeG40,Comd
LeG40,Actn
RBS15,Romt
WlN10,Myst
WlN12,Myst
xLe10,Advt
xMa10,Dram
xUc10,Dram
AnS1,Musc
AnS1,BioP
AnS3,Musc
AnS3,BioP
AnS33,Musc
BaS10,Comd
BaS10,Musc
ChV2,Comd
ChV8,Romt
ChV13,Comd
ChV15,BioP
ChV20,Susp
ChV26,Dram
ChV35,BioP
ChV45,BioP
ChV46,Romt
DFl10,Cart
DFl11,Cart
HeK10,BioP
HBu30,ScFi
IPC25,Dram
JqT1,Comd
JqT1,Dram
JqT2,Horr
JqT3,Horr
JqT4,Susp
JqT7,Noir
JqT8,Susp
JqT14,Horr
JVK30,Susp
PGy10,Comd
PGy16,Susp
PGy16,West
RRw15,Dram
RRw20,Dram
RRw25,Comd
RRw32,Comd
RRw32,Fant
RRw33,Comd
RRw35,Musc
RRw37,Dram
TMo10,Comd
TMo11,Comd
ThR10,Musc
WMG10,Dram
WMG10,Actn
Z3910,Dram
ADT9,Horr
ADT12,West
ADT18,Horr
ADT23,Advt
BHl10,Dram
CCb10,Horr
CJo20,Cart
CJo20,Comd
CJo30,Cart
CJo30,Comd
CJo40,Cart
CJo40,"Comd "
CJo50,Cart
CJo50,"Comd "
FAl10,West
GPa2.,Comd
IgR2,Dram
IgR5,Dram
IgR5,Romt
IgR14,Musc
IgR15,Romt
IgR15,Comd
IgR19,West
IHw10,Dram
JHL6,Susp
JHL12,Actn
JHL17,Susp
JnD6,Dram
JnD10,Dram
JnD11,Romt
JnD28,Dram
JnD31,Hist
JnD33,Horr
JnD36,CnRb
LSh1,Comd
NSm10,Romt
OW1,Dram
OW2,Dram
OW3,Docu
OW3,BioP
OW4,Dram
OW5,BioP
OW6,Dram
OW7,Dram
OW8,Dram
OW9,Susp
OW9,Noir
OW10,Dram
OW11,Dram
PLi10,Romt
PS2,Comd
PS3,Fant
PS4,Comd
PS5,Comd
PS7,Comd
PS8,Comd
PS13,Comd
PS21,Comd
PS21,West
PS22,Comd
TBs2,Porn
TBs4,Porn
TBs6,Porn
TBs8,Porn
TBs10,Porn
TBs12,Porn
TBs14,Porn
TBs16,Porn
TBs28,Porn
TBs40,Porn
TBs46,Porn
TBs48,Porn
TBs50,BioP
TBs50,Porn
TBs52,Porn
xCa10,Romt
BaD13,Susp
BaD22,Comd
BaD26,Comd
BaD29,Susp
BaD35,Susp
BaD39,Susp
BBo27,West
BSh10,Cart
ChC2,Docu
ChC3,Romt
ChC3,Docu
ChC4,Comd
ChC5,Dram
ChC7,Susp
ChC12,Dram
ChC12,Romt
ChC11,Comd
ChC15,Dram
ChC30,Comd
DBy1,Dram
DBy2,Dram
DBy4,Noir
DBy10,Horr
DMi10,Advt
DMi15,Musc
DMi15,Comd
DMi25,Musc
DMi27,Dram
DMi28,Comd
DMi30,Susp
DMi32,Dram
DMi35,West
DMi45,BioP
GSy4,Musc
GSy7,Advt
GSy9,Musc
GSy10,Musc
GSy13,Musc
GSy17,Musc
GSy30,Musc
GSy40,Musc
IrR6,Dram
IrR10,Dram
IrR12,BioP
IrR12,Musc
IrR16,Dram
IrR27,Dram
IrR30,Dram
IrR32,Fant
IrR50,Dram
IH1,Susp
IH1,Noir
IH2,Romt
IH3,Susp
IH4,Docu
IH11,West
IH12,Dram
IH14,Susp
IH15,Dram
IH17,BioP
IH18,Comd
IH18,Susp
IH18,Noir
IH19,Dram
IH20,Advt
IH20,Romt
IH22,West
IH23,West
IH26,Susp
IH27,Dram
IH28,Dram
IH29,Advt
IH30,Dram
IH30,Romt
IH31,Romt
IH35,Dram
IH38,Comd
IH38,Dram
IH42,Actn
IH47,Comd
IH47,Noir
IH50,Dram
KuH10,"Comd "
KuH20,"Comd "
KuH25,"Comd "
KuH29,"Comd "
LaC20,Dram
LaC25,Dram
LaC35,Susp
LHo2,Hist
LHo2,BioP
PaJ2,Docu
PaJ2,Dram
PaJ2,Docu
PaJ2,Dram
PaJ5,Dram
PaJ5,Docu
PaJ10,Susp
PaJ12,Docu
PaJ12,Dram
PaJ60,Horr
PaJ60,Comd
ReC4,Dram
ReC5,Dram
RMp13,Susp
StH3,Horr
StH5,Susp
StH13,Musc
StH15,Dram
StH18,West
StH20,Advt
StH23,Dram
StH30,BioP
TTz2,Dram
TTz4,Advt
TTz6,Susp
TTz6,Noir
TTz8,Myst
TTz9,Susp
TTz10,Advt
TTz11,Dram
TTz20,Porn
VdS2,Dram
VdS4,Dram
VdS5,Dram
VdS7,Dram
VdS8,Dram
VdS13,Dram
VdS15,Dram
VdS21,Comd
VdS24,Dram
WlM10,Comd
Z4101,Advt
Z4102,Advt
Z4103,Advt
Z4104,BioP
ALe4,Fant
ALe7,Romt
AnM16,West
AnM17,Dram
AnM20,West
AnM22,West
AnM24,West
AnM25,BioP
AnM25,Musc
AnM27,Actn
AnM28,West
AnM30,Musc
AnM30,Romt
AnM34,West
AnM35,West
AnM37,Epic
AnM37,Advt
AnM40,Epic
ASj15,Dram
ChF10,Dram
DL3,Comd
DL4,Romt
DL5,Dram
DL7,Romt
DL9,Advt
DL9,Docu
DL11,Romt
DL12,Advt
DL13,Advt
DL13,Epic
DL15,Dram
FZ3,Dram
FZ8,Dram
FZ8,Docu
FZ8,Dram
FZ8,Docu
FZ10,West
FZ11,Dram
FZ13,Musc
FZ14,Advt
FZ15,Dram
FZ19,Susp
FZ20,Dram
FZ20ZZ,Docu
GLa2,Romt
HGC2,Susp
HGC3,CnRb
HGC5,Susp
HGC6,Susp
HGC14,Dram
HGC16,Noir
HGC16,Susp
HGC17,Noir
HGC19,Docu
IRa4,Advt
IRa5,Susp
IRa10,Actn
IRa12,Actn
IRa14,Actn
JD7,Actn
JD8,DRAM
JD10,Susp
JD12,Susp
JD12,Advt
JD12,Musc
JD14,Dram
JD15,Romt
JD16,Dram
JD17,CnRb
JD17,Comd
JD25,Dram
JeY10,Comd
JeY30,Comd
JqB5,Comd
JqB5,Noir
JqB15,Romt
JqB15,Comd
JqB18,Dram
JqB18,Romt
JqB20,Comd
JqB22,Romt
JqB25,Susp
JqB28,BioP
JqB38,CnRb
LAr4,Comd
LuV1,Dram
LuV2,Epic
LuV3,Comd
LuV20,Dram
LuV30,Epic
LuV40,Dram
LuV50,Dram
LuV60,Dram
LuV68,BioP
LuV80,Romt
LuV80,Comd
MiG3,CnRb
MiG5,CnRb
MiG7,CnRb
MiG9,CnRb
MiG11,CnRb
MiG13,CnRb
MiG15,CnRb
MiG17,CnRb
MiG19,CnRb
MiG23,CnRb
MiG29,CnRb
MiG30,Romt
MiG35,Romt
MiG45,Comd
MiG50,Comd
VSh7,Advt
VSh9,Dram
VSh10,Dram
VSh15,Dram
VSh23,Epic
VSh25,Dram
VSh27,Dram
WFx10,Horr
xSe10,romt
AkK1,Dram
AkK9,CnRb
AkK11,Epic
AkK12,Dram
AkK13,Dram
AkK14,Advt
AkK20,Susp
AkK20,Comd
AkK21,Comd
AkK22,Susp
AkK23,Dram
AkK25,Dram
AkK26,Dram
AkK27,Epic
AkK27,Hist
AkK28,Epic
AkK29,Comd
AkK30,Dram
ChW2,Musc
ChW3,Musc
ChW4,Muscl
ChW6,Musc
ChW6,Romt
ChW7,Comd
ChW8,"Muscl "
ChW12,Muscl
ChW16,Romt
ChW18,Musc
ChW22,"Muscl "
ChW25,Comd
FLd5,Comd
FLd7,Comd
FLd10,Comd
FLd15,Comd
FLd18,Romt
FLd20,Comd
FLd25,Comd
FLd27,Comd
FLd30,Comd
FLd35,Comd
FLd37,Comd
FWx10,Romt
FWx20,Dram
FWx30,ScFi
HeL23,BioP
HeL30,Fant
HeL33,Musc
HSc5,Fant
HSc7,Fant
HSc15,Advt
HSh5,Dram
HSh10,Dram
HuJ5,Docu
